Day,Date,Batch,Location,Name,Description,Replicate,pH,Cumulative_Gas ,Cumulative_Gas_Yield_gVSadded,Volume_CH4,Cumulative_CH4_Volume,CH4_Yield_VS_added,CH4_Yield_VS_des
33,9/11/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.55,620.8172035,89.80326781,0,223.4827408,46.12827191,105.5013865
35,9/13/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.25,666.094307,96.35275102,0,223.4827408,46.12827191,105.5013865
37,9/15/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.3,729.2739146,105.4918908,0,223.4827408,46.12827191,105.5013865
39,9/17/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.37,801.0958876,115.8811775,0,223.4827408,46.12827191,105.5013865
41,9/19/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.63,851.0958876,123.1138433,0,223.4827408,46.12827191,105.5013865
43,9/21/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.42,901.0958876,130.3465092,30,253.4827408,52.32046444,119.6637401
46,9/24/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.43,951.0958876,137.579175,0,253.4827408,52.32046444,119.6637401
48,9/26/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.36,1001.095888,144.8118409,0,253.4827408,52.32046444,119.6637401
51,9/29/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.47,1051.095888,152.0445067,16.66666667,270.1494075,55.7605714,127.5317143
53,10/1/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.52,1101.095888,159.2771726,0,270.1494075,55.7605714,127.5317143
55,10/3/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.38,1151.095888,166.5098385,25,295.1494075,60.92073184,139.3336757
57,10/5/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.37,1201.095888,173.7425043,0,295.1494075,60.92073184,139.3336757
60,10/6/2018,3,Digester B,WMID(10),Blank Digester Middle A,A,7.65,1201.095888,173.7425043,0,295.1494075,60.92073184,139.3336757
0,8/9/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,5.92,0,0,0,0,0,0
1,8/10/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,8.18,89.59306864,18.49258433,0,0,0,0
2,8/11/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,NA,89.59306864,18.49258433,0,0,0,0
3,8/12/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.6,125.6457895,25.93409729,20.60155477,20.60155477,4.252293117,10.2515687
5,8/14/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.57,179.5251068,37.05513417,34.28683832,54.88839309,11.32931658,27.31309064
7,8/16/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.88,251.2889671,51.86765547,56.38589021,111.2742833,22.96772618,55.37135292
9,8/18/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.61,287.1890782,59.27766879,0,111.2742833,22.96772618,55.37135292
11,8/20/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,8.28,331.8539782,68.49679078,31.69767094,142.9719542,29.51032888,71.14447563
13,8/22/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.57,367.9382755,75.94482133,18.04214868,161.0141029,33.23434416,80.12245466
15,8/24/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.74,403.9522732,83.37834157,NA,194.1,40.03,96.58637453
17,8/26/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.9,430.9346017,88.94766734,0,194.1,40.06348565,96.58637453
19,8/28/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.25,457.9033193,94.51418372,0,194.1,40.06348565,96.58637453
22,8/31/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.29,457.9033193,94.51418372,0,194.1,40.06348565,96.58637453
24,9/2/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.24,457.9033193,94.51418372,0,194.1,40.06348565,96.58637453
26,9/4/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.3,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
29,9/7/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.53,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
31,9/9/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.3,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
33,9/11/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.59,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
35,9/13/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.25,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
37,9/1/518,3,Digester B,WMID(10),Blank Digester Middle B,B,7.34,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
39,9/17/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.33,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
41,9/19/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.69,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
43,9/21/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.4,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
46,9/24/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.5,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
48,9/26/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.37,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
51,9/29/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.5,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
53,10/1/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.55,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
55,10/3/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.39,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
57,10/5/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.48,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
60,10/6/2018,3,Digester B,WMID(10),Blank Digester Middle B,B,7.75,485.0720985,100.1219941,0,194.1,40.06348565,96.58637453
0,8/9/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,6,0,0,0,0,0,0
1,8/10/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.95,716.7445491,29.58813494,537.5584118,537.5584118,22.1911012,27.76845892
2,8/11/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.46,950.182199,39.22474074,178.8033063,716.3617181,29.57233118,37.00483613
3,8/12/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.91,1346.762128,55.59606924,307.9036719,1024.26539,42.28298995,52.91010386
5,8/14/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.79,1759.836895,72.64832579,326.680044,1350.945434,55.76876147,69.78529581
7,8/16/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,8.05,2002.039923,82.64677767,187.94955,1538.894984,63.52756013,79.4941372
9,8/18/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.87,2226.415617,91.90929432,169.7978227,1708.692807,70.53703219,88.26532143
11,8/20/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.94,2342.544357,96.70323775,86.47884886,1795.171656,74.10699007,92.7325278
13,8/22/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.22,2450.797249,101.1720561,78.04278265,1873.214438,77.3286963,96.76395537
15,8/24/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.35,2558.839242,105.6321682,71.08025858,1944.294697,80.26298061,100.4357224
17,8/26/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7,2657.774447,109.7163405,66.92675602,2011.221453,83.025803,103.8929334
19,8/28/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.39,2747.670172,113.4273514,59.0743338,2070.295787,85.46446732,106.9445147
22,8/31/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.07,2828.824306,116.7774982,55.96836794,2126.264155,87.77491338,109.8356523
24,9/2/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.32,2909.893889,120.1241546,58.95969669,2185.223851,90.20884534,112.8813119
26,9/4/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.31,2955.175188,121.9934247,27.8654146,2213.089266,91.35916542,114.3207454
29,9/7/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.44,3027.504167,124.9792579,50.07390898,2263.163175,93.42628065,116.9073951
31,9/9/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.23,3072.488558,126.8362712,29.98959374,2293.152769,94.66428957,118.4565566
33,9/11/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.49,3117.784238,128.706135,11.32391995,2304.476689,95.13175552,119.0415122
35,9/13/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.27,3172.116762,130.9490514,33.43539953,2337.912088,96.51201173,120.7686725
37,9/15/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.32,3208.219395,132.4394144,0,2337.912088,96.51201173,120.7686725
39,9/17/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.41,3253.108128,134.2924789,22.44436657,2360.356455,97.43854399,121.9280729
41,9/19/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.47,3298.030239,136.1469213,28.07631964,2388.432774,98.5975705,123.3784011
43,9/21/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.33,3342.814473,137.995672,26.87054045,2415.303315,99.7068209,124.7664429
46,9/24/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.32,3396.897639,140.2282945,36.05544355,2451.358758,101.1952359,126.6289458
48,9/26/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.41,3423.987438,141.3465961,0,2451.358758,101.1952359,126.6289458
51,9/29/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.52,3451.331595,142.4753981,15.62523269,2466.983991,101.8402655,127.4360927
53,10/1/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.33,3514.71954,145.0921338,31.69397247,2498.677963,103.1486334,129.0732967
55,10/3/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.48,3541.670981,146.2047239,0,2498.677963,103.1486334,129.0732967
57,10/5/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.34,3586.676468,148.0626081,0,2498.677963,103.1486334,129.0732967
60,10/8/2018,3,Digester B,WMID(50),Digester Middle A (50%),A,7.58,3622.78274,149.5531214,22.56641969,2521.244383,104.0802042,130.239002
0,8/9/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,5.98,0,0,0,0,0,0
1,8/10/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.7,71.67445491,2.958813494,34.68118786,34.68118786,1.431683949,5.189957765
2,8/11/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.5,170.4365376,7.035839028,70.8510593,105.5322472,4.356506614,15.79265127
3,8/12/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.57,395.7660429,16.33773022,161.3470532,266.8793004,11.01712006,39.93785631
5,8/14/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.68,440.665474,18.19123637,0,266.8793004,11.01712006,39.93785631
7,8/16/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.66,566.2522295,23.37561882,91.33582215,358.2151225,14.78758003,53.60604614
9,8/18/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.7,682.9275905,28.19212748,76.28773606,434.5028586,17.93683569,65.02232547
11,8/1/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.33,763.3244104,31.5110114,40.19840996,474.7012685,19.59627765,71.03792248
13,8/22/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.18,835.4930051,34.49022362,43.30115682,518.0024253,21.38380498,77.51783822
15,8/24/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.19,934.5314988,38.57865975,57.77245461,575.77488,23.76872606,86.16334946
17,8/26/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.24,1024.472594,42.29154359,60.84250547,636.6173854,26.28038278,95.26828655
19,8/28/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.33,1105.378747,45.63145343,56.28254108,692.8999265,28.60379831,103.6908358
22,8/31/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.22,1186.53288,48.98160022,56.80789346,749.70782,30.94890107,112.1920027
24,9/2/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.13,1240.579269,51.21270451,32.42783318,782.1356532,32.28756364,117.0447513
26,9/4/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.4,1285.860567,53.08197464,11.32032468,793.4559778,32.75488117,118.7388111
29,9/7/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.38,1340.107302,55.32134948,33.90420921,827.360187,34.15449045,123.8124958
31,9/9/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.32,1385.091693,57.17836286,29.98959374,857.3497808,35.39249937,128.3003676
33,9/11/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.5,1430.387373,59.04822666,0,857.3497808,35.39249937,128.3003676
35,9/13/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.3,1475.664476,60.91732361,0,857.3497808,35.39249937,128.3003676
37,9/15/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.26,1511.767109,62.40768663,14.44105314,871.7908339,35.98864458,130.4614371
39,9/17/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.48,1538.700349,63.51952534,6.733309972,878.5241439,36.26660425,131.469061
41,9/19/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.52,1565.653616,64.63219079,16.17196011,894.696104,36.93420353,133.8891566
43,9/21/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.4,1592.524156,65.74144119,0,894.696104,36.93420353,133.8891566
46,9/24/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.47,1628.5796,67.22985618,20.6031106,915.2992146,37.78472638,136.9723634
48,9/26/2018,3,Digester B,WMID(50),Digester Middle B(50%),B,7.34,1664.699332,68.72092507,0,915.2992146,37.78472638,136.9723634
51,9/29/2018,3,Digester B,WMID(50),Digester Middle B (50%),B,7.47,1701.158208,70.22599428,0,915.2992146,37.78472638,136.9723634
53,10/1/2018,3,Digester B,WMID(50),Digester Middle B (50%),B,7.36,1728.32447,71.34745245,0,915.2992146,37.78472638,136.9723634
55,10/3/2018,3,Digester B,WMID(50),Digester Middle B (50%),B,7.65,1755.275912,72.46004254,0,915.2992146,37.78472638,136.9723634
57,10/5/2018,3,Digester B,WMID(50),Digester Middle B (50%),B,7.42,1791.280301,73.94634995,0,915.2992146,37.78472638,136.9723634
60,10/8/2018,3,Digester B,WMID(50),Digester Middle B (50%),B,7.5,1827.386573,75.43686318,12.03542383,927.3346384,38.28156412,138.7734361
0,8/9/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,5.99,0,0,0,0,0,0
1,8/10/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.46,573.3956393,23.67050795,354.9592053,354.9592053,14.65317159,38.03569375
2,8/11/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.61,860.7035161,35.53094587,222.8101902,577.7693955,23.85106222,61.91094486
3,8/12/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.92,1131.098922,46.6932153,210.0764311,787.8458266,32.52328693,84.42170858
5,8/14/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.7,1535.193803,63.37477061,323.2759042,1111.121731,45.86853118,119.0623746
7,8/16/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.72,1714.603453,70.78103126,142.214967,1253.336698,51.73934755,134.3014355
9,8/18/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.66,1831.278814,75.59753992,88.2179559,1341.554654,55.381098,143.7544405
11,8/20/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,8.04,1920.608614,79.28518872,66.99734994,1408.552004,58.1468346,150.9335491
13,8/22/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.45,2001.798283,82.63680246,59.33091199,1467.882916,60.5960908,157.2911597
15,8/24/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.22,2091.833278,86.35356259,64.31071015,1532.193626,63.25091945,164.1823811
17,8/26/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.83,2181.774373,90.06644643,65.41170549,1597.605331,65.95119861,171.1915798
19,8/28/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.2,2262.680525,93.40635626,56.28254108,1653.887872,68.27461415,177.2225419
22,8/31/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.09,2334.817533,96.38426452,51.52643397,1705.414306,70.40169148,182.7438627
24,9/2/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.15,2397.871653,98.98721953,45.0386572,1750.452963,72.26094505,187.5699851
26,9/4/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.32,2443.152952,100.8564897,22.64064936,1773.093613,73.19558012,189.9960464
29,9/7/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.44,2506.440809,103.4690936,40.27409094,1813.367704,74.85814629,194.3116212
31,9/9/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.32,2560.422078,105.6975097,33.73829296,1847.105997,76.25090632,197.9268518
33,9/11/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.5,2623.836029,108.315319,25.36558069,1872.471577,77.29803005,200.6449035
35,9/13/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.26,2669.113133,110.184416,18.11084141,1890.582419,78.04566883,202.5855727
37,9/15/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.27,2705.215766,111.674779,18.05131643,1908.633735,78.79085034,204.5198636
39,9/17/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.41,2750.104499,113.5278435,17.95549326,1926.589228,79.53207615,206.4438865
41,9/19/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.47,2795.02661,115.3822859,24.95672857,1951.545957,80.56232194,209.1181276
43,9/21/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.35,2830.853998,116.8612865,0,1951.545957,80.56232194,209.1181276
46,9/24/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.35,2875.923302,118.7218052,25.75388825,1977.299845,81.6254755,211.8777884
48,9/26/2018,3,Digester B,WMID(50),Digester Middle C(50%),C,7.37,2903.013101,119.8401069,0,1977.299845,81.6254755,211.8777884
51,9/29/2018,3,Digester B,WMID(50),Digester Middle C (50%),C,7.3,2939.471977,121.3451761,0,1977.299845,81.6254755,211.8777884
53,10/1/2018,3,Digester B,WMID(50),Digester Middle C (50%),C,7.37,2975.69366,122.8404536,0,1977.299845,81.6254755,211.8777884
55,10/3/2018,3,Digester B,WMID(50),Digester Middle C (50%),C,7.58,3020.612729,124.6947704,0,1977.299845,81.6254755,211.8777884
57,10/5/2018,3,Digester B,WMID(50),Digester Middle C (50%),C,7.31,3056.617119,126.1810779,0,1977.299845,81.6254755,211.8777884
60,10/8/2018,3,Digester B,WMID(50),Digester Middle C (50%),C,7.56,3092.72339,127.6715911,0,1977.299845,81.6254755,211.8777884
0,10/24/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,6.95,0,0,0,0,0,0
1,10/25/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.52,480.2616342,4.179357492,8.425642705,8.425642705,0.073322061,0.259891634
2,10/26/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.04,480.2616342,4.179357492,0,8.425642705,0.073322061,0.259891634
3,10/27/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.24,927.8733037,8.074586781,0,8.425642705,0.073322061,0.259891634
5,10/29/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.41,1018.442043,8.862738723,31.50217023,39.92781293,0.347461867,1.231586111
7,10/31/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,6.95,1439.371118,12.52576937,244.6721209,284.5999338,2.47666018,8.778575635
9,11/2/2019,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7,1511.003818,13.14913513,0,284.5999338,2.47666018,8.778575635
11,11/4/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.56,1600.826783,13.93079715,48.17777198,332.7777058,2.895915265,10.26463436
13,11/6/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.95,1689.944257,14.70631983,28.39028127,361.1679871,3.142974631,11.14034163
15,11/8/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.63,1744.651548,15.18239642,21.19907504,382.3670621,3.327454312,11.79423386
17,11/10/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.5,1790.307151,15.57970296,0,382.3670621,3.327454312,11.79423386
19,11/12/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.71,1835.777112,15.97539399,11.67062331,394.0376854,3.429015011,12.15421795
22,11/15/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.67,1898.942307,16.5250734,16.04195416,410.0796396,3.568616129,12.64903714
24,11/17/2018\,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.44,1953.41338,16.99909438,11.34814035,421.42778,3.6673705,12.99907414
26,11/19/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.17,2034.49974,17.70472827,0,421.42778,3.6673705,12.99907414
28,11/21/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.78,2098.113067,18.25830743,9.277800162,430.7055801,3.748108249,13.28525085
30,11/23/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.65,2143.545426,18.65367124,22.71617979,453.4217599,3.945790157,13.98593865
32,11/25/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.21,2205.839933,19.19577371,0,453.4217599,3.945790157,13.98593865
34,11/27/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.15,2259.828374,19.66559469,0,453.4217599,3.945790157,13.98593865
36,11/29/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.38,2322.587573,20.21174103,15.83922665,469.2609866,4.08362709,14.47450464
38,12/1/2018,4,Digester B,EQ(80)+WEFFL(20) ,EQ tank(80%) + Digester Effluent (20%) B,B,7.18,2375.59443,20.67302002,0,469.2609866,4.08362709,14.47450464
